,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/embedding_type,config/hidden_size,config/num_layers,config/learning_rate,config/batch_size,logdir
23,0.33645005027453107,1706182250,,False,5,d3b6f_00023,2024-01-25_11-30-50,0.08649039268493652,1.97822904586792,32753,2a36f66286f0,172.28.0.12,1.97822904586792,5,bert,100,2,0.01,128,d3b6f_00023
24,0.3537214689634063,1706182256,,False,5,d3b6f_00024,2024-01-25_11-30-56,0.18082261085510254,2.444517135620117,32827,2a36f66286f0,172.28.0.12,2.444517135620117,5,tfidf,100,2,0.01,32,d3b6f_00024
25,0.23935825874408087,1706182263,,False,5,d3b6f_00025,2024-01-25_11-31-03,0.12188863754272461,2.106718063354492,32905,2a36f66286f0,172.28.0.12,2.106718063354492,5,tfidf,100,2,0.01,64,d3b6f_00025
26,0.3337920506795247,1706182270,,False,5,d3b6f_00026,2024-01-25_11-31-10,0.09353995323181152,1.9246435165405273,32985,2a36f66286f0,172.28.0.12,1.9246435165405273,5,tfidf,100,2,0.01,128,d3b6f_00026
27,0.2951696897772225,1706182276,,False,5,d3b6f_00027,2024-01-25_11-31-16,0.1567070484161377,2.2058987617492676,33063,2a36f66286f0,172.28.0.12,2.2058987617492676,5,glove,100,2,0.01,32,d3b6f_00027
28,0.31764734784762066,1706182283,,False,5,d3b6f_00028,2024-01-25_11-31-23,0.10246491432189941,1.9939730167388916,33143,2a36f66286f0,172.28.0.12,1.9939730167388916,5,glove,100,2,0.01,64,d3b6f_00028
29,0.38023345669110614,1706182289,,False,5,d3b6f_00029,2024-01-25_11-31-29,0.07605504989624023,1.8377652168273926,33217,2a36f66286f0,172.28.0.12,1.8377652168273926,5,glove,100,2,0.01,128,d3b6f_00029
30,0.2702838365327228,1706182295,,False,5,d3b6f_00030,2024-01-25_11-31-35,0.1467733383178711,2.2108752727508545,33293,2a36f66286f0,172.28.0.12,2.2108752727508545,5,word2vec,100,2,0.01,32,d3b6f_00030
31,0.2934248149394989,1706182302,,False,5,d3b6f_00031,2024-01-25_11-31-42,0.0954129695892334,1.941795825958252,33373,2a36f66286f0,172.28.0.12,1.941795825958252,5,word2vec,100,2,0.01,64,d3b6f_00031
32,0.31694748997688293,1706182307,,False,5,d3b6f_00032,2024-01-25_11-31-47,0.06890249252319336,1.80245041847229,33449,2a36f66286f0,172.28.0.12,1.80245041847229,5,word2vec,100,2,0.01,128,d3b6f_00032
33,0.33664669502865185,1706182314,,False,5,d3b6f_00033,2024-01-25_11-31-54,0.15106630325317383,2.2133522033691406,33522,2a36f66286f0,172.28.0.12,2.2133522033691406,5,fasttext,100,2,0.01,32,d3b6f_00033
34,0.4318965822458267,1706182321,,False,5,d3b6f_00034,2024-01-25_11-32-01,0.09956550598144531,1.9037837982177734,33600,2a36f66286f0,172.28.0.12,1.9037837982177734,5,fasttext,100,2,0.01,64,d3b6f_00034
35,0.3117777506510417,1706182326,,False,5,d3b6f_00035,2024-01-25_11-32-06,0.07128429412841797,1.7898240089416504,33676,2a36f66286f0,172.28.0.12,1.7898240089416504,5,fasttext,100,2,0.01,128,d3b6f_00035
36,0.2935516895218329,1706182333,,False,5,d3b6f_00036,2024-01-25_11-32-13,0.20489287376403809,2.4876208305358887,33751,2a36f66286f0,172.28.0.12,2.4876208305358887,5,gpt,150,2,0.01,32,d3b6f_00036
37,0.33680062492688495,1706182340,,False,5,d3b6f_00037,2024-01-25_11-32-20,0.14472675323486328,2.211559534072876,33833,2a36f66286f0,172.28.0.12,2.211559534072876,5,gpt,150,2,0.01,64,d3b6f_00037
38,0.31142982840538025,1706182347,,False,5,d3b6f_00038,2024-01-25_11-32-27,0.13364076614379883,2.157451629638672,33911,2a36f66286f0,172.28.0.12,2.157451629638672,5,gpt,150,2,0.01,128,d3b6f_00038
39,0.28141140125014563,1706182353,,False,5,d3b6f_00039,2024-01-25_11-32-33,0.17249155044555664,2.311508893966675,33988,2a36f66286f0,172.28.0.12,2.311508893966675,5,bert,150,2,0.01,32,d3b6f_00039
40,0.34414247671763104,1706182360,,False,5,d3b6f_00040,2024-01-25_11-32-40,0.1118476390838623,2.1090967655181885,34066,2a36f66286f0,172.28.0.12,2.1090967655181885,5,bert,150,2,0.01,64,d3b6f_00040
41,0.2557612657546997,1706182366,,False,5,d3b6f_00041,2024-01-25_11-32-46,0.10405254364013672,1.9349043369293213,34142,2a36f66286f0,172.28.0.12,1.9349043369293213,5,bert,150,2,0.01,128,d3b6f_00041
42,0.2710438926111568,1706182372,,False,5,d3b6f_00042,2024-01-25_11-32-52,0.18815135955810547,2.4043712615966797,34215,2a36f66286f0,172.28.0.12,2.4043712615966797,5,tfidf,150,2,0.01,32,d3b6f_00042
43,0.332809134076039,1706182379,,False,5,d3b6f_00043,2024-01-25_11-32-59,0.11975717544555664,2.085670232772827,34293,2a36f66286f0,172.28.0.12,2.085670232772827,5,tfidf,150,2,0.01,64,d3b6f_00043
44,0.3605806032816569,1706182385,,False,5,d3b6f_00044,2024-01-25_11-33-05,0.10380005836486816,2.034348964691162,34367,2a36f66286f0,172.28.0.12,2.034348964691162,5,tfidf,150,2,0.01,128,d3b6f_00044
45,0.3310711449858817,1706182391,,False,5,d3b6f_00045,2024-01-25_11-33-11,0.16188263893127441,2.212421417236328,34444,2a36f66286f0,172.28.0.12,2.212421417236328,5,glove,150,2,0.01,32,d3b6f_00045
46,0.30902216273049515,1706182398,,False,5,d3b6f_00046,2024-01-25_11-33-18,0.10579895973205566,2.0195744037628174,34524,2a36f66286f0,172.28.0.12,2.0195744037628174,5,glove,150,2,0.01,64,d3b6f_00046
47,0.295372595389684,1706182403,,False,5,d3b6f_00047,2024-01-25_11-33-23,0.07519221305847168,1.8297948837280273,34598,2a36f66286f0,172.28.0.12,1.8297948837280273,5,glove,150,2,0.01,128,d3b6f_00047
48,0.3190319538116455,1706182410,,False,5,d3b6f_00048,2024-01-25_11-33-30,0.15349674224853516,2.2272145748138428,34676,2a36f66286f0,172.28.0.12,2.2272145748138428,5,word2vec,150,2,0.01,32,d3b6f_00048
49,0.2414932126800219,1706182417,,False,5,d3b6f_00049,2024-01-25_11-33-37,0.09300994873046875,1.903069257736206,34754,2a36f66286f0,172.28.0.12,1.903069257736206,5,word2vec,150,2,0.01,64,d3b6f_00049
50,0.328791285554568,1706182423,,False,5,d3b6f_00050,2024-01-25_11-33-43,0.07849574089050293,1.7932300567626953,34827,2a36f66286f0,172.28.0.12,1.7932300567626953,5,word2vec,150,2,0.01,128,d3b6f_00050
51,0.32613778385249054,1706182429,,False,5,d3b6f_00051,2024-01-25_11-33-49,0.1535632610321045,2.2445309162139893,34905,2a36f66286f0,172.28.0.12,2.2445309162139893,5,fasttext,150,2,0.01,32,d3b6f_00051
52,0.29326704889535904,1706182436,,False,5,d3b6f_00052,2024-01-25_11-33-56,0.09621357917785645,1.940978765487671,34983,2a36f66286f0,172.28.0.12,1.940978765487671,5,fasttext,150,2,0.01,64,d3b6f_00052
53,0.27995561559995014,1706182441,,False,5,d3b6f_00053,2024-01-25_11-34-01,0.07048487663269043,1.77931809425354,35057,2a36f66286f0,172.28.0.12,1.77931809425354,5,fasttext,150,2,0.01,128,d3b6f_00053
54,0.294373769313097,1706182448,,False,5,d3b6f_00054,2024-01-25_11-34-08,0.19629192352294922,2.5139379501342773,35133,2a36f66286f0,172.28.0.12,2.5139379501342773,5,gpt,200,2,0.01,32,d3b6f_00054
55,0.2579519897699356,1706182455,,False,5,d3b6f_00055,2024-01-25_11-34-15,0.15200471878051758,2.2338387966156006,35213,2a36f66286f0,172.28.0.12,2.2338387966156006,5,gpt,200,2,0.01,64,d3b6f_00055
56,0.25924169023831684,1706182462,,False,5,d3b6f_00056,2024-01-25_11-34-22,0.12690258026123047,2.135986328125,35291,2a36f66286f0,172.28.0.12,2.135986328125,5,gpt,200,2,0.01,128,d3b6f_00056
57,0.2726741108027371,1706182469,,False,5,d3b6f_00057,2024-01-25_11-34-29,0.1799147129058838,2.4158217906951904,35372,2a36f66286f0,172.28.0.12,2.4158217906951904,5,bert,200,2,0.01,32,d3b6f_00057
58,0.31573029855887097,1706182476,,False,5,d3b6f_00058,2024-01-25_11-34-36,0.12211871147155762,2.098459005355835,35452,2a36f66286f0,172.28.0.12,2.098459005355835,5,bert,200,2,0.01,64,d3b6f_00058
59,0.3313640256722768,1706182482,,False,5,d3b6f_00059,2024-01-25_11-34-42,0.10188984870910645,2.045635938644409,35526,2a36f66286f0,172.28.0.12,2.045635938644409,5,bert,200,2,0.01,128,d3b6f_00059
60,0.2587225369431756,1706182488,,False,5,d3b6f_00060,2024-01-25_11-34-48,0.17974519729614258,2.373608350753784,35605,2a36f66286f0,172.28.0.12,2.373608350753784,5,tfidf,200,2,0.01,32,d3b6f_00060
61,0.3117643743753433,1706182495,,False,5,d3b6f_00061,2024-01-25_11-34-55,0.12462687492370605,2.1523919105529785,35683,2a36f66286f0,172.28.0.12,2.1523919105529785,5,tfidf,200,2,0.01,64,d3b6f_00061
62,0.32056089242299396,1706182501,,False,5,d3b6f_00062,2024-01-25_11-35-01,0.10145163536071777,1.9531829357147217,35757,2a36f66286f0,172.28.0.12,1.9531829357147217,5,tfidf,200,2,0.01,128,d3b6f_00062
63,0.32380910928953777,1706182507,,False,5,d3b6f_00063,2024-01-25_11-35-07,0.15816164016723633,2.276580810546875,35834,2a36f66286f0,172.28.0.12,2.276580810546875,5,glove,200,2,0.01,32,d3b6f_00063
64,0.2995314548412959,1706182514,,False,5,d3b6f_00064,2024-01-25_11-35-14,0.10334134101867676,1.9881587028503418,35912,2a36f66286f0,172.28.0.12,1.9881587028503418,5,glove,200,2,0.01,64,d3b6f_00064
65,0.3212885061899821,1706182520,,False,5,d3b6f_00065,2024-01-25_11-35-20,0.08726716041564941,1.9240412712097168,35988,2a36f66286f0,172.28.0.12,1.9240412712097168,5,glove,200,2,0.01,128,d3b6f_00065
